idCarta,nombreCarta,Imagen,Removal,Tempo Value,Good?,Control Value,textoCarta,costeCarta,baneada,numeroTesoro,valorAtaque,valorDefensa,porcentajeProbabilidad,flavorCarta,urlImagen,urlImagen1,urlImagen2,urlImagen3,urlImagen4,urlImagen5,urlImagen6,urlImagen7,urlImagen8,urlImagen9,urlImagen10,rulingCarta,expansion,tipo,tipo2,subtipo,subtipo2,subtipo3,subtipo4,rareza,,rareza,daños a la cara ,cuerpo,frenesí,guardián,envenenar ,interrumpir,mata una carta,curar,me descarta,predicción,roba carta,roba carta específica,perder vidas,evasión,ininterrumpible,vigía,aplastarme,aplasta,arrollar,realeza,ganar 5 vidas,acción rápida/sorpresivo,disipar,resguardo,crear ficha tesoro,hurto,descarta,muerte?,megalofobia?,daño electrico?,indestructible?,Estocada?,Invocacion,Sucubo y comandante,Veneno,flor,,,,,,,,,,,,
202,CERRANDO PORTALES,,0/9,1,TRUE,,Interrumpe la orden objetivo. Predicción 2.,3,FALSE,,,,,,https://i.postimg.cc/Xv8wzqp6/CERRANDO-PORTALES-copia.webp,https://i.postimg.cc/XYcpKHH2/cerrando-los-portales.webp,https://i.postimg.cc/44Vpzy0f/Arte-alternativo-Cerrando-portales.webp,https://i.postimg.cc/7Z88XBv2/CERRANDO-PORTALES-COPIA.webp,,,,,,,,,"{'idExpansion': 4, 'nombreExpansion': 'TRONO COMPARTIDO', 'fechaLanzamiento': '2024-05-26T04:09:14.000+00:00', 'visibilidad': True}","{'idTipo': 1, 'nombreTipo': 'ACCION'}",,,,"{'idSubTipo': 12, 'nombreSubTipo': 'RAPIDA'}",,"{'idRareza': 2, 'nombreRareza': 'BRONCE'}",,"{'idRareza': 2, 'nombreRareza': 'BRONCE'}",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,
478,CHOQUE DE POTENCIAS,,7/9,2.25,TRUE,,"Cada jugador destruye su unidad con mayor fuerza. Luego cada jugador que destruyó la unidad con mayor fuerza de esta forma, pone un contador +1/+1 en una unidad que controla.",1,FALSE,2,1,7,,,https://i.postimg.cc/6Q76pfmG/CHOQUE-DE-POTENCIAS-copia.webp,,,,,,,,,,,,"{'idExpansion': 6, 'nombreExpansion': 'ANCESTROS', 'fechaLanzamiento': '2024-11-19T03:36:06.000+00:00', 'visibilidad': True}","{'idTipo': 1, 'nombreTipo': 'ACCION'}",,"{'idSubTipo': 19, 'nombreSubTipo': 'ENANO'}","{'idSubTipo': 18, 'nombreSubTipo': 'GIGANTE'}",,,"{'idRareza': 3, 'nombreRareza': 'ORO'}",,"{'idRareza': 3, 'nombreRareza': 'ORO'}",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
12,CIUDAD EN LLAMAS,,0/9,0,TRUE,,Hace 4 puntos de daño al jugador objetivo y 2 puntos de daño a las unidades que controla.,3,FALSE,,,,,,https://i.postimg.cc/QN45RJ0V/CIUDAD-EN-LLAMAS.webp,https://i.postimg.cc/5ycj0BnD/Mesa-de-trabajo-19-200x.png,https://i.postimg.cc/W1sFg7Tv/Mesa-de-trabajo-20-200x.png,https://i.postimg.cc/FRXFT9j9/Full-art-Ciudad-en-llamas.png,https://i.postimg.cc/j2Z2672J/ciudad.jpg,https://i.postimg.cc/sXPvX8Rm/ciudad-ff.jpg,https://i.postimg.cc/6608xDc5/ciudad-full-art.jpg,https://i.postimg.cc/T1RhW9d6/ciudad-full-art-ff.jpg,,,,,"{'idExpansion': 2, 'nombreExpansion': 'FUNDAMENTOS', 'fechaLanzamiento': '2024-05-26T04:08:58.000+00:00', 'visibilidad': True}","{'idTipo': 1, 'nombreTipo': 'ACCION'}",,,,"{'idSubTipo': 12, 'nombreSubTipo': 'RAPIDA'}",,"{'idRareza': 3, 'nombreRareza': 'ORO'}",,"{'idRareza': 3, 'nombreRareza': 'ORO'}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,
203,COCRONGOSTA,,1/9,1,FALSE,,"Aparición en juego: Puedes destruir otro insecto aliado objetivo. Si lo haces, Drena 2.",2,FALSE,,3,2,,,https://i.postimg.cc/br7MCv5h/COCRONGOSTA-COPIA.webp,https://i.postimg.cc/Z5rvD8Hc/COCRONGOSTA-copia.jpg,,,,,,,,,,,"{'idExpansion': 4, 'nombreExpansion': 'TRONO COMPARTIDO', 'fechaLanzamiento': '2024-05-26T04:09:14.000+00:00', 'visibilidad': True}","{'idTipo': 28, 'nombreTipo': 'UNIDAD'}",,"{'idSubTipo': 16, 'nombreSubTipo': 'INSECTO'}",,,,"{'idRareza': 1, 'nombreRareza': 'PLATA'}",,"{'idRareza': 1, 'nombreRareza': 'PLATA'}",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,
204,COLMILLO DE PLATA,,0/9,1,TRUE,,"Siempre que otro animal aliado entre al campo, esta unidad gana +1/+1 hasta el final del turno. Si es la segunda vez que esta habilidad resuelve este turno, gana un contador +1/+1 en su lugar.",1,FALSE,,1,1,,,https://i.postimg.cc/B6vdtkFd/COLMILLO-DE-PLATA-COPIA.webp,https://i.postimg.cc/0yZ0TdrC/ethernal-colmillo-de-plata.webp,https://i.postimg.cc/25rLp1Xf/COLMILLO-DE-PLATA-copia.jpg,,,,,,,,,"A partir de la tercera vez en adelante, que haya disparado el efecto, la unidad ganará un +1/+1 solo de forma temporal. Es únicamente la segunda vez que haya disparado cuando gana un contador.","{'idExpansion': 4, 'nombreExpansion': 'TRONO COMPARTIDO', 'fechaLanzamiento': '2024-05-26T04:09:14.000+00:00', 'visibilidad': True}","{'idTipo': 28, 'nombreTipo': 'UNIDAD'}",,"{'idSubTipo': 3, 'nombreSubTipo': 'ANIMAL'}",,,,"{'idRareza': 1, 'nombreRareza': 'PLATA'}",,"{'idRareza': 1, 'nombreRareza': 'PLATA'}",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,
479,COLOSO CONSUME ORO,,8/9,2.85,TRUE,,"Arrollar. Resguardo: Aplasta un tesoro agotado aliado. Aparición en juego: Aplasta 2 (dispara solo si fue jugado de tu mano). Siempre que ataque, aplasta un tesoro agotado rival.",4,FALSE,2,5,5,,,https://i.postimg.cc/ZRpTrKZb/COLOSO-CONSUME-ORO-copia.webp,,,,,,,,,,,,"{'idExpansion': 6, 'nombreExpansion': 'ANCESTROS', 'fechaLanzamiento': '2024-11-19T03:36:06.000+00:00', 'visibilidad': True}","{'idTipo': 28, 'nombreTipo': 'UNIDAD'}",,"{'idSubTipo': 18, 'nombreSubTipo': 'GIGANTE'}","{'idSubTipo': 18, 'nombreSubTipo': 'GIGANTE'}","{'idSubTipo': 13, 'nombreSubTipo': 'REALEZA'}",,"{'idRareza': 3, 'nombreRareza': 'ORO'}",,"{'idRareza': 3, 'nombreRareza': 'ORO'}",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
140,COMANDANTE AIXA,,1/9,0.5,TRUE,,Frenesí. Temible. Aparición en juego: Los otros soldados que controlas ganan +1/+1 hasta el final del turno.,2,FALSE,,3,2,,,https://i.postimg.cc/nh5WgJ8t/COMANDANTE-AIXA-copia.jpg,https://i.postimg.cc/Tw8GjR6M/comandante-aixa.webp,https://i.postimg.cc/ht66dxRc/ethernalaixa.webp,https://i.postimg.cc/q7TC8bMD/COMANDANTE-AIXA.webp,,,,,,,,,"{'idExpansion': 3, 'nombreExpansion': 'PACTO SECRETO', 'fechaLanzamiento': '2024-05-26T04:09:09.000+00:00', 'visibilidad': True}","{'idTipo': 28, 'nombreTipo': 'UNIDAD'}",,"{'idSubTipo': 2, 'nombreSubTipo': 'SOLDADO'}","{'idSubTipo': 13, 'nombreSubTipo': 'REALEZA'}",,,"{'idRareza': 4, 'nombreRareza': 'DIAMANTE'}",,"{'idRareza': 4, 'nombreRareza': 'DIAMANTE'}",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,
205,COMANDANTE CONDENADO,,4/9,1,TRUE,,"Los otros demonios aliados ganan +1/+1. Siempre que ataques, la unidad rival objetivo gana -X/-X hasta el final del turno, siendo X la cantidad de unidades atacantes.",2,FALSE,,2,3,,,https://i.postimg.cc/ydp07Gmf/COMANDANTE-CONDENADO-copia.webp,https://i.postimg.cc/63qZqnPW/comandante-regional.png,https://i.postimg.cc/8Prgh2YG/COMANDANTE-CONDENADO-COPIA.webp,,,,,,,,,,"{'idExpansion': 4, 'nombreExpansion': 'TRONO COMPARTIDO', 'fechaLanzamiento': '2024-05-26T04:09:14.000+00:00', 'visibilidad': True}","{'idTipo': 28, 'nombreTipo': 'UNIDAD'}",,"{'idSubTipo': 2, 'nombreSubTipo': 'SOLDADO'}","{'idSubTipo': 15, 'nombreSubTipo': 'DEMONIO'}",,,"{'idRareza': 1, 'nombreRareza': 'PLATA'}",,"{'idRareza': 1, 'nombreRareza': 'PLATA'}",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,
422,COMBATIENTE AGUERRIDO,,3/9,2,FALSE,,"Frenesí. Resguardo: 1 de oro. Siempre que un arma aliada sea destruida, gana Indestructible hasta el final del turno.",3,FALSE,,4,2,,,https://i.postimg.cc/hjTbbrML/COMBATIENTE-AGUERRIDO-copia.webp,,,,,,,,,,,,"{'idExpansion': 5, 'nombreExpansion': 'IMPERIO', 'fechaLanzamiento': '2024-07-04T19:48:17.000+00:00', 'visibilidad': True}","{'idTipo': 28, 'nombreTipo': 'UNIDAD'}",,"{'idSubTipo': 6, 'nombreSubTipo': 'DESERTOR'}",,,,"{'idRareza': 1, 'nombreRareza': 'PLATA'}",,"{'idRareza': 1, 'nombreRareza': 'PLATA'}",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,
371,COMICO DE OTRAS TIERRAS,,1/9,2,TRUE,,"Aparición en juego: Elige 2: -Destruye el monumento objetivo. -Destruye el arma objetivo. -Descarta una carta, luego roba una carta.",2,FALSE,3,1,2,,,https://i.postimg.cc/vTvrCZJD/COMICO-DE-OTRAS-TIERRAS-copia.webp,,,,,,,,,,,,"{'idExpansion': 5, 'nombreExpansion': 'IMPERIO', 'fechaLanzamiento': '2024-07-04T19:48:17.000+00:00', 'visibilidad': True}","{'idTipo': 28, 'nombreTipo': 'UNIDAD'}",,"{'idSubTipo': 10, 'nombreSubTipo': 'MIMETICO'}",,,,"{'idRareza': 2, 'nombreRareza': 'BRONCE'}",,"{'idRareza': 2, 'nombreRareza': 'BRONCE'}",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,
372,COMPAÑERO DE ARMAS,,1/9,1,FALSE,,Apoyo. Aparición en juego: Crea una ficha soldado 1/1.,2,FALSE,3,2,2,,,https://i.postimg.cc/Bb35hKwd/COMPA-ERO-DE-ARMAS-copia.webp,,,,,,,,,,,,"{'idExpansion': 5, 'nombreExpansion': 'IMPERIO', 'fechaLanzamiento': '2024-07-04T19:48:17.000+00:00', 'visibilidad': True}","{'idTipo': 28, 'nombreTipo': 'UNIDAD'}",,"{'idSubTipo': 2, 'nombreSubTipo': 'SOLDADO'}",,,,"{'idRareza': 1, 'nombreRareza': 'PLATA'}",,"{'idRareza': 1, 'nombreRareza': 'PLATA'}",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,
349,CONCESION REAL,,0/9,1,TRUE,,"Aparición en juego: Si controlas una unidad realeza, puedes pagar 2 de oro. Si lo haces, roba dos cartas.",2,FALSE,2,,,,,https://i.postimg.cc/TYRqgnbb/CONCESION-REAL-copia.webp,,,,,,,,,,,,"{'idExpansion': 5, 'nombreExpansion': 'IMPERIO', 'fechaLanzamiento': '2024-07-04T19:48:17.000+00:00', 'visibilidad': True}","{'idTipo': 6, 'nombreTipo': 'TESORO'}",,,,,,"{'idRareza': 1, 'nombreRareza': 'PLATA'}",,"{'idRareza': 1, 'nombreRareza': 'PLATA'}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,
339,CONDE JUNCO,,0/9,-0.5,FALSE,,Entra al campo con un contador +1/+1 por cada otro soldado aliado. Derrotado: Pon sus contadores +1/+1 en el soldado aliado objetivo.,2,FALSE,,0,0,,,https://i.postimg.cc/TYCj9hj4/CONDE-JUNCO-copia.webp,,,,,,,,,,,,"{'idExpansion': 5, 'nombreExpansion': 'IMPERIO', 'fechaLanzamiento': '2024-07-04T19:48:17.000+00:00', 'visibilidad': True}","{'idTipo': 28, 'nombreTipo': 'UNIDAD'}",,"{'idSubTipo': 2, 'nombreSubTipo': 'SOLDADO'}",,"{'idSubTipo': 13, 'nombreSubTipo': 'REALEZA'}",,"{'idRareza': 4, 'nombreRareza': 'DIAMANTE'}",,"{'idRareza': 4, 'nombreRareza': 'DIAMANTE'}",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,
480,CONDENADO A OTRA DIMENSION,,8/9,2.25,TRUE,,Condenar: El oponente objetivo condena su unidad con mayor fuerza.,4,FALSE,4,5,5,,,https://i.postimg.cc/C50wJTLj/CONDENADO-A-OTRA-DIMENSION-copia.webp,,,,,,,,,,,,"{'idExpansion': 6, 'nombreExpansion': 'ANCESTROS', 'fechaLanzamiento': '2024-11-19T03:36:06.000+00:00', 'visibilidad': True}","{'idTipo': 6, 'nombreTipo': 'TESORO'}",,,,,,"{'idRareza': 3, 'nombreRareza': 'ORO'}",,"{'idRareza': 3, 'nombreRareza': 'ORO'}",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
563,CONJURADOR PRIMIGENIO,,4/9,1,TRUE,,"Aparición en juego: Mira la primera carta de tu Reino y puedes mostrarla. Siempre que muestres una carta de unidad por este efecto, hace daño igual a la fuerza de esa carta a la unidad rival objetivo.",2,FALSE,,1,3,,,https://i.postimg.cc/Fs99L46v/CONJURADOR-PRIMIGENIO-copia.webp,,,,,,,,,,,,"{'idExpansion': 6, 'nombreExpansion': 'ANCESTROS', 'fechaLanzamiento': '2024-11-19T03:36:06.000+00:00', 'visibilidad': True}","{'idTipo': 28, 'nombreTipo': 'UNIDAD'}",,"{'idSubTipo': 18, 'nombreSubTipo': 'GIGANTE'}","{'idSubTipo': 7, 'nombreSubTipo': 'MAGO'}",,,"{'idRareza': 2, 'nombreRareza': 'BRONCE'}",,"{'idRareza': 2, 'nombreRareza': 'BRONCE'}",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,
206,CONSTRUCTOR DE ALTARES,,4/9,1,FALSE,,"Aparición en juego: Crea una ficha de monumento con ""Erosionar: Ganas 2 vidas."" y ""Erosión 1"".",1,FALSE,,1,3,,,https://i.postimg.cc/kgQrHx9h/CONSTRUCTOR-DE-ALTARES-COPIA.webp,,,,,,,,,,,,"{'idExpansion': 4, 'nombreExpansion': 'TRONO COMPARTIDO', 'fechaLanzamiento': '2024-05-26T04:09:14.000+00:00', 'visibilidad': True}","{'idTipo': 28, 'nombreTipo': 'UNIDAD'}",,"{'idSubTipo': 17, 'nombreSubTipo': 'MONJE'}",,,,"{'idRareza': 2, 'nombreRareza': 'BRONCE'}",,"{'idRareza': 2, 'nombreRareza': 'BRONCE'}",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,
373,CONSTRUCTOR DE BARRICADA,,7/9,2.1,FALSE,,"Vigía. Siempre que sobreviva a un combate, puedes descartar una carta. Si lo haces, roba una carta.",2,FALSE,3,0,5,,,https://i.postimg.cc/g2jVBdNk/CONSTRUCTOR-DE-BARRICADA-copia.webp,,,,,,,,,,,,"{'idExpansion': 5, 'nombreExpansion': 'IMPERIO', 'fechaLanzamiento': '2024-07-04T19:48:17.000+00:00', 'visibilidad': True}","{'idTipo': 28, 'nombreTipo': 'UNIDAD'}",,"{'idSubTipo': 2, 'nombreSubTipo': 'SOLDADO'}",,,,"{'idRareza': 2, 'nombreRareza': 'BRONCE'}",,"{'idRareza': 2, 'nombreRareza': 'BRONCE'}",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
97,CONTRABANDISTA,,1/9,2,FALSE,,Aparición en juego: Roba una carta.,2,FALSE,,1,2,,,https://i.postimg.cc/vZDj0mNz/CONTRABANDISTA-copia.jpg,https://i.postimg.cc/43HshYjQ/contrabandista.webp,https://i.postimg.cc/tTRZcs6h/CONTRABANDISTA.webp,,,,,,,,,,"{'idExpansion': 3, 'nombreExpansion': 'PACTO SECRETO', 'fechaLanzamiento': '2024-05-26T04:09:09.000+00:00', 'visibilidad': True}","{'idTipo': 28, 'nombreTipo': 'UNIDAD'}",,"{'idSubTipo': 6, 'nombreSubTipo': 'DESERTOR'}",,,,"{'idRareza': 2, 'nombreRareza': 'BRONCE'}",,"{'idRareza': 1, 'nombreRareza': 'PLATA'}",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,
347,CONTROLADOR DE VOLUNTADES,,1/9,1,TRUE,,Aparición en juego: Regresa hasta una unidad rival objetivo a la mano.,1,FALSE,,2,2,,,https://i.postimg.cc/YC7Sj1dn/MANIPULADOR-DE-VOLUNTADES-copia.jpg,,,,,,,,,,,,"{'idExpansion': 5, 'nombreExpansion': 'IMPERIO', 'fechaLanzamiento': '2024-07-04T19:48:17.000+00:00', 'visibilidad': True}","{'idTipo': 28, 'nombreTipo': 'UNIDAD'}",,"{'idSubTipo': 7, 'nombreSubTipo': 'MAGO'}",,,,"{'idRareza': 1, 'nombreRareza': 'PLATA'}",,"{'idRareza': 2, 'nombreRareza': 'BRONCE'}",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,
481,CONVOCADOR DE ENTIDADES,,8/9,1.15,FALSE,,"Evasión. Aparición en juego: Muestra la última carta de tu Reino. Si tiene Disapar, puedes ponerla en el campo. Si no lo tiene, puedes ponerla en el tope.",5,FALSE,4,5,6,,,https://i.postimg.cc/9XPm0MJ1/CONVOCADOR-DE-ENTIDADES-copia.webp,,,,,,,,,,,,"{'idExpansion': 6, 'nombreExpansion': 'ANCESTROS', 'fechaLanzamiento': '2024-11-19T03:36:06.000+00:00', 'visibilidad': True}","{'idTipo': 28, 'nombreTipo': 'UNIDAD'}",,"{'idSubTipo': 20, 'nombreSubTipo': 'DJINN'}",,,,"{'idRareza': 2, 'nombreRareza': 'BRONCE'}",,"{'idRareza': 3, 'nombreRareza': 'ORO'}",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
482,CONVOCADOR DE REFUERZOS,,8/9,2,FALSE,,"Guardián. Cuando juegues esta orden y siempre que ataque, regresa hasta una carta unidad objetivo de coste 3 o menos de tu Descarte al campo.",6,FALSE,4,5,6,,,https://i.postimg.cc/4NBXv0C9/CONVOCADOR-DE-REFUERZOS-copia.webp,,,,,,,,,,,,"{'idExpansion': 6, 'nombreExpansion': 'ANCESTROS', 'fechaLanzamiento': '2024-11-19T03:36:06.000+00:00', 'visibilidad': True}","{'idTipo': 28, 'nombreTipo': 'UNIDAD'}",,"{'idSubTipo': 20, 'nombreSubTipo': 'DJINN'}","{'idSubTipo': 18, 'nombreSubTipo': 'GIGANTE'}",,,"{'idRareza': 3, 'nombreRareza': 'ORO'}",,"{'idRareza': 1, 'nombreRareza': 'PLATA'}",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,
557,CORONA DE LA FUERZA DEL DRAGON,,0/9,2,FALSE,,Durabilidad: 2. Equipar: 1 de oro. Aparición en juego: Crea una ficha de tesoro. La unidad equipada gana +1/+1 por cada vida que ganaste este turno.,2,FALSE,,0,0,,,https://i.postimg.cc/VkvmKF1H/CORONA-DE-LA-FUERZA-DEL-DRAGON-copia.webp,,,,,,,,,,,,"{'idExpansion': 6, 'nombreExpansion': 'ANCESTROS', 'fechaLanzamiento': '2024-11-19T03:36:06.000+00:00', 'visibilidad': True}","{'idTipo': 29, 'nombreTipo': 'ARMA'}",,"{'idSubTipo': 8, 'nombreSubTipo': 'ELEMENTAL'}",,,,"{'idRareza': 1, 'nombreRareza': 'PLATA'}",,"{'idRareza': 1, 'nombreRareza': 'PLATA'}",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,
75,CORREDOR DE LOS BOSQUES,,4/9,1,TRUE,,"Siempre que un Corredor de los  bosques entre al campo de batalla bajo tu control, crea una ficha animal 1/1.",2,FALSE,,2,3,,,https://i.postimg.cc/k5bHdp9R/CORREDOR-DE-LOS-BOSQUES-copia.jpg,https://i.postimg.cc/C16RfmMF/CORREDOR-DE-LOS-BOSQUES-copia.jpg,https://i.postimg.cc/8CmfwR7p/CORREDOR-DE-LOS-BOSQUES.webp,,,,,,,,,,"{'idExpansion': 3, 'nombreExpansion': 'PACTO SECRETO', 'fechaLanzamiento': '2024-05-26T04:09:09.000+00:00', 'visibilidad': True}","{'idTipo': 28, 'nombreTipo': 'UNIDAD'}",,"{'idSubTipo': 3, 'nombreSubTipo': 'ANIMAL'}",,,,"{'idRareza': 1, 'nombreRareza': 'PLATA'}",,"{'idRareza': 3, 'nombreRareza': 'ORO'}",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,,
